ID_CANDIDATO;ORGANIZACION_POLITICA;ANIO;FECHA_RENUNCIA
160961;PARTIDO POLÍTICO JUNTOS POR EL PERU;2017;/Date(-62135578800000)/
160962;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2009;/Date(-62135578800000)/
159391;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2010;/Date(-62135578800000)/
159394;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2007;/Date(-62135578800000)/
160906;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2016;/Date(-62135578800000)/
160908;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2011;/Date(-62135578800000)/
159115;PARTIDO POLÍTICO ACCION POPULAR;2015;/Date(-62135578800000)/
159122;PARTIDO POLÍTICO SOLIDARIDAD NACIONAL;2017;/Date(-62135578800000)/
159122;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2014;/Date(-62135578800000)/
157991;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2010;/Date(-62135578800000)/
157991;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2010;/Date(-62135578800000)/
157991;PARTIDO POLÍTICO FUERZA DEMOCRATICA;2007;/Date(-62135578800000)/
157992;PARTIDO POLÍTICO DESPERTAR NACIONAL;2007;/Date(-62135578800000)/
157992;PARTIDO POLÍTICO PERU POSIBLE;2016;/Date(-62135578800000)/
157993;PARTIDO POLÍTICO RENOVACION NACIONAL;2010;/Date(-62135578800000)/
157996;PARTIDO POLÍTICO PERU PATRIA SEGURA;2014;/Date(-62135578800000)/
157999;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2017;/Date(-62135578800000)/
158000;PARTIDO POLÍTICO CAMBIO RADICAL;2011;/Date(-62135578800000)/
158000;MOVIMIENTO REGIONAL O DEPARTAMENTAL FUERZA CHALACA;2019;/Date(-62135578800000)/
158001;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2017;/Date(-62135578800000)/
158001;PARTIDO POLÍTICO CAMBIO RADICAL;2010;/Date(-62135578800000)/
158006;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2019;/Date(-62135578800000)/
158011;PARTIDO POLÍTICO VAMOS PERU;2015;/Date(-62135578800000)/
158012;MOVIMIENTO REGIONAL O DEPARTAMENTAL RENACIMIENTO UNIDO NACIONAL;2018;/Date(-62135578800000)/
158012;PARTIDO POLÍTICO PERU PATRIA SEGURA;2015;/Date(-62135578800000)/
158013;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2018;/Date(-62135578800000)/
158014;PARTIDO POLÍTICO PERU POSIBLE;2015;/Date(-62135578800000)/
158017;PARTIDO POLÍTICO SOLIDARIDAD NACIONAL;2017;/Date(-62135578800000)/
158017;PARTIDO POLITICO ALIANZA PARA EL PROGRESO;2017;/Date(-62135578800000)/
158018;PARTIDO POLÍTICO PERU PATRIA SEGURA;2017;/Date(-62135578800000)/
158019;PARTIDO POLÍTICO ACCION POPULAR;2019;/Date(-62135578800000)/
158024;PARTIDO POLÍTICO PERU POSIBLE;2017;/Date(-62135578800000)/
161515;PARTIDO POLÍTICO ACCION POPULAR;2000;/Date(-62135578800000)/
161515;PARTIDO POLÍTICO RESTAURACION NACIONAL;2015;/Date(-62135578800000)/
161517;PARTIDO POLÍTICO VAMOS PERU;2015;/Date(-62135578800000)/
161517;PARTIDO POLÍTICO FUERZA POPULAR;2011;/Date(-62135578800000)/
161519;PARTIDO POLÍTICO SOLIDARIDAD NACIONAL;2014;/Date(-62135578800000)/
161521;PARTIDO POLÍTICO ACCION POPULAR;2009;/Date(-62135578800000)/
161523;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2018;/Date(-62135578800000)/
161525;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2015;/Date(-62135578800000)/
161526;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2007;/Date(-62135578800000)/
161528;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2019;/Date(-62135578800000)/
161532;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2019;/Date(-62135578800000)/
161532;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2017;/Date(-62135578800000)/
161534;PARTIDO POLÍTICO PERU POSIBLE;2017;/Date(-62135578800000)/
161542;PARTIDO POLÍTICO UNION POR EL PERU;2014;/Date(-62135578800000)/
161542;PARTIDO POLÍTICO PERU AHORA;2006;/Date(-62135578800000)/
158768;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2014;/Date(-62135578800000)/
158793;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2010;/Date(-62135578800000)/
158793;PARTIDO POLÍTICO UNION POR EL PERU;2006;/Date(-62135578800000)/
158799;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2019;/Date(-62135578800000)/
158799;PARTIDO POLÍTICO PERU POSIBLE;2016;/Date(-62135578800000)/
161671;PARTIDO POLÍTICO FUERZA DEMOCRATICA;2007;/Date(-62135578800000)/
161677;PARTIDO POLÍTICO AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL;2005;/Date(-62135578800000)/
161682;PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD;2014;/Date(-62135578800000)/
161683;PARTIDO POLÍTICO PERU POSIBLE;2007;/Date(-62135578800000)/
161685;PARTIDO POLÍTICO ACCION POPULAR;2011;/Date(-62135578800000)/
161685;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2015;/Date(-62135578800000)/
161699;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2019;/Date(-62135578800000)/
159669;PARTIDO POLÍTICO UNION POR EL PERU;2010;/Date(-62135578800000)/
