ID_CANDIDATO;UNIVERSIDAD;CARRERA;CONCLUIDO;BACHILLER;TITULO
158134;UNIVERSIDAD SAN MARTIN DE PORRES;CIENCIAS DE LA COMUNICACION;SI;SI;SI
161655;UNIVERSIDAD DEL PACÍFICO;ADMINISTRACIÓN;SI;SI;NO
161656;UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE;EDUCACION ESPECIALIDAD DE LENGUA Y LITERATURA;SI;SI;SI
158835;UNIVERSIDAD PRIVADA DE TACNA;DERECHO;SI;SI;SI
158837;UNIVERSIDAD ALAS PERUANAS;TURISMO HOTELERÍA Y GASTRONOMÍA;SI;SI;NO
161267;UNIVERSIDAD NACIONAL DE UCAYALI;AGRONOMIA;SI;SI;NO
161268;UNIVERSIDAD PRIVADA PUCALLPA;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
158819;UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA DE TINGO MARIA;INGENIERÍA EN INDUSTRIAS ALIMENTARIAS;SI;SI;SI
159095;UNIVERSIDAD DE HUANUCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159096;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;EDUCACION Y CIENCIAS;SI;SI;SI
159084;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
160595;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;MEDICINA HUMANA;SI;SI;SI
160581;INSTITUTO DE MEDICINA DE TIMISOARA - RUMANIA;DOCTORA EN LE ESPECIALIDAD DE MEDICINA GENERAL;SI;NO;SI
160955;UNIVERSIDAD PRIVADA DE PUCALLPA;INGIENERIA DE SISTEMAS;SI;SI;SI
158540;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;NO;NO;NO
158541;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159309;UNIVERSIDAD NACIONAL DE UCAYALI;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159310;UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA UNAS;INGENIERÍA EN RECURSOS NATURALES RENOVABLES;SI;SI;SI
159311;UNIVERSIDAD NACIONAL DE UCAYALI;CIENCIAS AGROPECUARIAS - AGRONOMIA;SI;SI;NO
158939;INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;NO
159342;UNIVERSIDAD NACIONAL DE UCAYALI;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159344;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;NO;;
161166;UNIVERSIDAD SAN MARTIN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161167;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLITICAS;SI;SI;NO
160701;UNIVERESIDAD PRIVADA DE PUCALLPA;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
160702;UNIVERSIDAD SAN MARTIN DE PORRES;ADMINISTRACIÓN DE EMPRESAS;NO;NO;NO
159873;UNIVERSIDAD NACIONAL DE UCAYALI;ADMINISTRACIÓN Y CONTABILIDAD;NO;;
159875;UNIVERSIDAD NACIONAL DE UCAYALI;EDUCACION SECUNDARIA;SI;SI;NO
160280;UNIVERSIDAD FEMENINA DEL SAGRADO CORAZÓN;DERECHO;SI;SI;SI
160281;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CIENCIAS POLÍTICAS;NO;NO;NO
